index,video_id,title,publishedat,channelid,channeltitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
166782,DpB98ev6sD0,禁断のテレビ史①日本を支配した電通とテレビ局命がけの超授業オリラジアカデミー,2022-11-19,UCFo4kqllbcQ4nV83WCyraiw,中田敦彦のYouTube大学  NAKATA UNIVERSITY,Entertainment,2022-11-20,中田敦彦|オリエンタルラジオ|オリラジ|RADIOFISH|歴史|世界史|日本史|授業|勉強|受験|教育|自己啓発|講演|エクストリーム授業|経済|ビジネス|文学|現代社会|成功|哲学|教育系|PROGRESS|お金|XENO|経営|YouTube大学|偉人|芸術|日本|東京|JAPAN|TOKYO|心理|人間関係|コミュニケーション|成長|政治|時事|社会|ニュース|健康|テクノロジー|漫画|アニメ|医学|WinWinWiiin|仕事|投資|シンガポール,794138,24978,0,2102,https://i.ytimg.com/vi/DpB98ev6sD0/default.jpg,false,false
166783,wQjjwFoSOE8,禁断のテレビ史②業界騒然の神回失われた30年の真相オリラジアカデミー,2022-11-19,UC25Ah0_XF2lOUwWV9VSfl2g,藤森慎吾のYouTubeチャンネル,Entertainment,2022-11-20,お笑い|オリエンタルラジオ|藤森慎吾|オリラジ,397687,19563,0,1349,https://i.ytimg.com/vi/wQjjwFoSOE8/default.jpg,false,false
166784,x40330dykG0,BreakingDown6 敗者の反省会で朝倉海の爆弾発言続出,2022-11-19,UCNOoaXPDZJ6bzyY9UPej9cA,YUGOチャンネル,Entertainment,2022-11-20,レディオブック|レディオブック ひろゆき|レディオブック みきしぃ|YUGO|ブレイキングダウン|BreakingDown|BreakingDown|朝倉海|BreakingDown6|YUGO|ブレイキングダウン6|YUGO|ブレイキングダウン6|朝倉海|ブレイキングダウン|こめお|ブレイキングダウン|飯田,826525,9445,0,638,https://i.ytimg.com/vi/x40330dykG0/default.jpg,false,false
166785,pDfv16m0egk,にじ遊戯王祭にじさんじ遊戯王マスターデュエル祭 2022 Day1グループリーグ,2022-11-19,UCX7YkU9nEeaoZbkVLVajcMg,にじさんじ,Gaming,2022-11-20,バーチャルライバー|UCX7YkU9nEeaoZbkVLVajcMg|にじさんじ|バーチャルYouTuber|VTuber|YouTuber|ユーチューバー|バーチャルユーチューバー|ライバー|アニメ|anime|nijisanji|ゲーム配信|遊戯王マスターデュエル|遊戯王,774724,12027,0,49,https://i.ytimg.com/vi/pDfv16m0egk/default.jpg,false,false
166786,3LNH6NT0T7E,乃木坂46ここにはないもの,2022-11-19,UCUzpZpX2wRYOk3J8QTFGxDg,乃木坂46 OFFICIAL YouTube CHANNEL,Music,2022-11-20,乃木坂46|乃木坂|ノギザカフォーティーシックス|ここにはないもの,933432,69351,0,5384,https://i.ytimg.com/vi/3LNH6NT0T7E/default.jpg,false,false
166787,f3yCJWSbBew,監督を実力で黙らせる日のモーニングルーティン野球部 寮生活,2022-11-19,UCtBnofpvdI3Fbn6f7QclmYQ,あめんぼぷらす日常コメディ,Sports,2022-11-20,野球部あるある|リアル|ルーティン|routine|モーニングルーティン|高校野球|あめんぼぷらす|あめんぼぷらすぽーつ|アメンボプラス|日常|コメディ|コント|下宿|寮生活|監督|試合|練習試合,737840,19851,0,1613,https://i.ytimg.com/vi/f3yCJWSbBew/default.jpg,false,false
166788,EGqdYgxyuk8,穴が空いた茎の中に潜んでいるのは,2022-11-19,UCypYz0HzH-2oL7mdP-JK2yQ,おろちんゆー,Entertainment,2022-11-20,生き物|料理,521413,16910,0,2196,https://i.ytimg.com/vi/EGqdYgxyuk8/default.jpg,false,false
166789,gYqXNzITuQQ,リーリエ100万円の福袋の中身がヤバすぎた,2022-11-19,UCj6_0tBpVpmyYSGu6f-uKqw,テオくんホーム,Entertainment,2022-11-20,テオくん,252299,5993,0,1109,https://i.ytimg.com/vi/gYqXNzITuQQ/default.jpg,false,false
166790,lI21dMca3kU,映画THE FIRST SLAM DUNKCM15秒　試合開始まであと14日2022123 公開,2022-11-18,UCLhgIX2L5ZCaWdlaxR_oTAg,東映アニメーション公式YouTubeチャンネル,Film & Animation,2022-11-20,None,898623,2484,0,990,https://i.ytimg.com/vi/lI21dMca3kU/default.jpg,false,false
166791,yBKCAjc0qko,夜にじさんじライバーの嫌いな食べ物だけで１日過ごしますVS葛葉,2022-11-18,UCD-miitqNY3nyukJ4Fnf4_A,月ノ美兎,Entertainment,2022-11-20,にじさんじ|nijisanji|Vtuber|月ノ美兎|つきのみと|tsukinomito,884515,48760,0,1166,https://i.ytimg.com/vi/yBKCAjc0qko/default.jpg,false,false
166792,VyjI71jdoNI,SPYFAMILYフィオナ役キャスト解禁PV,2022-11-19,UC14Yc2Qv92DMuyNRlHvpo2Q,TOHO animation チャンネル,Film & Animation,2022-11-20,東宝|TOHO|anime|公式|オフィシャル|アニメ|Entertainment|配給|宣伝|キャラクター|声優,461461,0,0,0,https://i.ytimg.com/vi/VyjI71jdoNI/default.jpg,false,true
166793,FcaQ92eAdNw,男女の友情崩壊ある人によって過去の全てが暴かれました青春しゅわしゅわクラブ,2022-11-19,UC1fYrot9lgMstv7vX0BnjnQ,かす,Entertainment,2022-11-20,None,496842,16360,0,350,https://i.ytimg.com/vi/FcaQ92eAdNw/default.jpg,false,false
166794,O4AgKuDbdd8,飯田さんと浅草で食べ呑み歩き,2022-11-19,UCkoMwk-b63Rr8jNUXg2TfCw,後藤祐樹おっととっとちゃんねる公式,Entertainment,2022-11-20,後藤祐樹|ゴマキ|ゴマキの弟|朝倉未来|ブレイキングダウン|夫婦|夫婦チャンネル|カップルチャンネル|後藤千鶴|後藤真希|モーニング娘|eejump,205335,4146,0,413,https://i.ytimg.com/vi/O4AgKuDbdd8/default.jpg,false,false
166795,3zSfc4P8Wqg,学園祭ピアノドッキリ合唱部の幽霊部員が実はプロだったら廃部の危機を救えるんか byよみぃ銀河鉄道999ベテルギウスCITRUSetc,2022-11-19,UCZ3h7IyAMbrVgvmxTdj-rpA,よみぃ,Music,2022-11-20,ストリートピアノ|よみぃ|鬼滅の刃|ピアノ|弾いてみた|紅白|面白い|太鼓の達人|神動画|おもしろ|TikTok,284631,10774,0,266,https://i.ytimg.com/vi/3zSfc4P8Wqg/default.jpg,false,false
166796,joukI7xuod4,3年ぶりにお母さんと再会したら猫がまさかのこうなりました,2022-11-19,UCplhkHsYKxXjTde1lq8F-4w,もちまる日記,Pets & Animals,2022-11-20,None,1073386,0,0,1394,https://i.ytimg.com/vi/joukI7xuod4/default.jpg,false,true
166797,36JOKZ5OKPE,過酷県庁所在地を通らずに日本縦断の旅1日目,2022-11-19,UCYTximhpSat0HHFPAI0UpUA,西園寺,Autos & Vehicles,2022-11-20,None,148718,5013,0,929,https://i.ytimg.com/vi/36JOKZ5OKPE/default.jpg,false,false
166798,8uN5G0Vqt28,M1グランプリ終わりました15年間ありがとうございました見取り図,2022-11-19,UCkhPBkw9YwfvyMABLvsCIXg,見取り図ディスカバリーチャンネル,Entertainment,2022-11-20,M1グランプリ|見取り図|漫才劇場|マンゲキ,351736,10580,0,793,https://i.ytimg.com/vi/8uN5G0Vqt28/default.jpg,false,false
166799,K4xLi8IF1FM,可愛くてごめん feat ちゅーたんCV早見沙織HoneyWorks,2022-11-18,UCAaGaynFpku5cAx6OOSrW-w,HoneyWorks OFFICIAL,Music,2022-11-20,HoneyWorks,2581020,153707,0,3557,https://i.ytimg.com/vi/K4xLi8IF1FM/default.jpg,false,false
166800,v9RO0bz4jLk,SixTONES慎太郎の相関図も書いたらやっぱり凄かった,2022-11-18,UCwjAKjycHHT1QzHrQN5Stww,SixTONES,Music,2022-11-20,SixTONES|ストーンズ|johnnys|johnnys|johnnys Jr|Johnnys Jr|ジャニーズJr|ジャニーズJrチャンネル|滝沢秀明|タッキー|ジェシー|京本大我|松村北斗|髙地優吾|森本慎太郎|田中樹|Jesse|Taiga Kyomoto|Hokuto Matsumura|Yugo Kochi|Shintaro Morimoto|Juri Tanaka|YouTubeアーティストプロモ,741351,0,0,2183,https://i.ytimg.com/vi/v9RO0bz4jLk/default.jpg,false,true
166801,BgvEdpyxiV4,いたらめっちゃ嫌登山好きに悪い人いない説,2022-11-19,UCutJqz56653xV2wwSvut_hQ,東海オンエア,Comedy,2022-11-20,None,1137934,22562,0,1853,https://i.ytimg.com/vi/BgvEdpyxiV4/default.jpg,false,false
167364,HTkGabKIvko,はなお結婚したってよ,2022-11-13,UCPyNsNSTUtywkekbDdCA_8Q,はなおでんがん,Entertainment,2022-11-22,理系|勉強|教育|実験|検証,1915969,88419,0,7015,https://i.ytimg.com/vi/HTkGabKIvko/default.jpg,false,false
166802,KDMPwjNSkcg,127AM Pajama Night in NYC ,2022-11-19,UCk2E0dbAyEJWnrN2bbQOcbg,NCT 127,Music,2022-11-20,NCT 127|NCT|NYC|NCT 127 NYC|PAJAMA PARTY|SANRIO|SPAO|산리오 잠옷|산리오|뉴욕|엔시티|엔시티 127|TAEIL|JOHNNY|TAEYONG|DOYOUNG|JAEHYUN|JUNGWOO|MARK|HAECHAN|YUTA|태일|쟈니|태용|도영|재현|정우|마크|해찬|유타,470793,61235,0,1585,https://i.ytimg.com/vi/KDMPwjNSkcg/default.jpg,false,false
166803,VM69NlOIrQw,息子の変化に驚くスイスの家族日本は凄い国際結婚久々の再会に衝撃,2022-11-19,UCOxXayL3TDwJkmR8DIuIi_g,Amis Life スイス4人暮らし　,People & Blogs,2022-11-20,None,181997,3629,0,103,https://i.ytimg.com/vi/VM69NlOIrQw/default.jpg,false,false
166804,ULynhlXZ_GU,ワンピースダウトせいや考案の架空の実を当てろ 過去最高難易度で粗品大ピンチ霜降り明星,2022-11-18,UCpGpA7mSYmNJjLiJxKso5QA,しもふりチューブ,Comedy,2022-11-20,霜降り明星|しもふり|しもふりチューブ|粗品|せいや|漫才|トーク|M1|芸人|よしもと|R1,428172,7119,0,1600,https://i.ytimg.com/vi/ULynhlXZ_GU/default.jpg,false,false
166805,UOa9qTL3BlQ,この男熱すぎる勝利を呼び込むクラッチスリー 渡邊雄太がシーズンハイの20点と大活躍202223シーズン ハイライト20221118NBA Rakuten,2022-11-18,UCPVpbXIiIDwDKVvu68-Vb-A,NBA Rakuten,Sports,2022-11-20,NBA|ハイライト|バスケ|ステフィンカリー|八村塁|ジャパンゲーム|渡邊雄太|Yuta Watanabe|プレシーズン|Lebron|レブロン|Hachimura|ネッツ|ベンシモンズ,441525,7849,0,1212,https://i.ytimg.com/vi/UOa9qTL3BlQ/default.jpg,false,false
166806,5b8K_m-ZRfg,峠で困り果てたバイク女子を全力で助けたら奇跡が起きた件,2022-11-18,UC5FCURSdp8ob8NoOG_iB4dg,独ヲタ女子アッキーch,Autos & Vehicles,2022-11-20,None,506517,19080,0,1282,https://i.ytimg.com/vi/5b8K_m-ZRfg/default.jpg,false,false
166807,PZ2E9A_7Bd4,11を理系が24時間かけて計算したらハイレベルすぎて部屋全体が数式で埋め尽くされたｗｗｗｗｗｗｗ,2022-11-18,UCPyNsNSTUtywkekbDdCA_8Q,はなおでんがん,Entertainment,2022-11-20,理系|勉強|教育|実験|検証,606708,16617,0,918,https://i.ytimg.com/vi/PZ2E9A_7Bd4/default.jpg,false,false
166808,OUkCp4YD2Hs,大人気流行りのTikTok曲をメドレーにして歌ってみたスカイピースコムドット2022冬,2022-11-16,UC8_wmm5DX9mb4jrLiw8ZYzw,スカイピース,People & Blogs,2022-11-20,スカイピース,3120112,131805,0,6343,https://i.ytimg.com/vi/OUkCp4YD2Hs/default.jpg,false,false
166809,6r7Sd8vynLM,ご本人君の花になるCome Again もーりー兄弟で歌ってみた,2022-11-18,UCGAt71W9yE2oxeJNgUVPGtg,もーりーアホと弟,People & Blogs,2022-11-20,None,220440,16525,0,1090,https://i.ytimg.com/vi/6r7Sd8vynLM/default.jpg,false,false
166810,rUisPlLH_PM,深海400mから上がった怪物イカを解体してみると,2022-11-18,UCtxx8JDiilyNt9DXPlvxwmw,素潜り漁師マサル Masaru,Howto & Style,2022-11-20,マサル|素潜り|料理|怪魚|ソデイカ|巨大イカ|ダイオウイカ,280734,7426,0,447,https://i.ytimg.com/vi/rUisPlLH_PM/default.jpg,false,false
166811,Pv0875QVCZA,ホームレスの家に行ったらまさかの展開になった,2022-11-17,UCZf__ehlCEBPop-_sldpBUQ,HikakinTV,Entertainment,2022-11-20,ヒカキン|ヒカキンtv|hikakintv|hikakin|ひかきん|ひかきんtv|ユーチューバー|YouTube|YouTuber|商品紹介|おもちゃ|オモチャ|玩具|動画|ビートボックス|Beatbox|ボイパ|ヒューマンビートボックス|ボイスパーカッション|レビュー|ホームレス|ナムさん|ホームレスが大富豪になるまで,1997888,67575,0,3689,https://i.ytimg.com/vi/Pv0875QVCZA/default.jpg,false,false
166812,g3eww0C44XA,FSL R指定 vs TPablow Round 2,2022-11-17,UCXIaUFBW7TrZh_utWNILFDQ,FSL  FREE STYLE LEAGUE,People & Blogs,2022-11-20,None,545125,15773,0,997,https://i.ytimg.com/vi/g3eww0C44XA/default.jpg,false,false
166813,OMYcOKBSqcQ,最強の履歴書をつくろう公認会計士編,2022-11-18,UCySNyY7ZlIyIeQ0T_8ah4Vg,Stardy 河野玄斗の神授業,Education,2022-11-20,河野玄斗|こうのげんと|げんげん|東大医学部|頭脳王|神授業|Stardy|数学|受験|東大医学部の神脳|神脳,234805,8942,0,1041,https://i.ytimg.com/vi/OMYcOKBSqcQ/default.jpg,false,false
166814,TBVfreZulqY,BEFIRST  Message MV Reaction,2022-11-17,UCi_AquB9uaI3-9xXkuWG7IQ,BEFIRST Official,Music,2022-11-20,SKYHI|スカイハイ|すかいはい|日高|ヒダカ|ひだか|日高光啓|AAA|トリプルエー|すっきり|ｽｯｷﾘ|sukkkiri|THEFIRST|ザファースト|ｻﾞﾌｧｰｽﾄ|ざふぁーすと|BMSG|ビーエムエスジー|ﾋﾞｰｴﾑｴｽｼﾞｰ|びーえむえすじー|ボーイズグループオーディション|ざすと|ザスト|ｻﾞｽﾄ|BEFIRST|ﾋﾞｰｽﾄ|ボーイズグループ|ﾎﾞｰｲｽﾞｸﾞﾙｰﾌﾟ|Boysgroup|BEFIRST|JUNON|RYUHEI|LEO|SOTA|RYOKI|MANATO|SHUNTO|ジュノン|ｼﾞｭﾉﾝ|リュウヘイ|ﾘｭｳﾍｲ|レオ|ソウタ|ﾚｵ|ｿｳﾀ|リョウキ|ﾘｮｳｷ|マナト|ﾏﾅﾄ|シュント|ｼｭﾝﾄ|BESTY,419501,26029,0,1496,https://i.ytimg.com/vi/TBVfreZulqY/default.jpg,false,false
166815,VT6Pve5kdBM,プロゲーマーとBreakingDownメンバーが喧嘩になった 後編,2022-11-18,UCJZVj2iBrdvbNc416i0V-UA,朝倉未来 Mikuru Asakura,Entertainment,2022-11-20,None,1822065,32033,0,5692,https://i.ytimg.com/vi/VT6Pve5kdBM/default.jpg,false,false
166816,1gAoK6z6WBg,ゆっくり実況ゆっくり達のマリオカート8DX part124,2022-11-18,UCtTzAeUzuCKihDS1BECX9QA,酒桜,Gaming,2022-11-20,ゆっくり実況|ゆっくり実況プレイ|酒桜|霊夢|魔理沙|パルスィ|マリオカート|スイッチ|バトル|マリカー|マリオカート8|デラックス|124|part124|レインボーロード|キラー|ゆっくり茶番,217755,7842,0,519,https://i.ytimg.com/vi/1gAoK6z6WBg/default.jpg,false,false
166817,zD_Dmg1YkC8,COWAY x BTS 코웨이 아이콘 정수기 2  아이콘 얼음정수기 Making Film,2022-11-18,UC6fKqYWsBvP6yxmTrhjOB_Q,COWAY,Entertainment,2022-11-20,코웨이|정수기|정수기추천|정수기비교|정수기구매|정수기렌탈|코웨이정수기|코웨이아이콘정수기|정수기필터|아이스정수기|얼음정수기|얼음|ice|홈카페|홈까페|아이스음료|BTS|COWAY|waterpurifier|정수기설치|냉온정수기|방탄소년단 코웨이|코웨이 광고|정수기광고|방탄소년단 광고|방탄소년단 레전드|BTS 광고|BTS 레전드|방탄 광고|방탄|RM|진|정국|제이홉|슈가|지민|뷔|코웨이 아이콘 정수기2|아이콘정수기2|콤팩트 정수기|아이스아메리카노|아아|뜨아|얼음저장고|얼음파우셋|Jin|JungKook|jhope|Jimin|SUGA|jhope|정수기관리|정수기온도|코웽ㅇ|코웽이|코웨잉|아이콘얼음정수기|icon정수기|bts정수기|방탄정수기|bts coway|coway 광고|home cafe|방탄소년단|방탄소년단 비하인드|비하인드|광고 비하인드|비하인드영상|bts 비하인드,654081,63842,0,2086,https://i.ytimg.com/vi/zD_Dmg1YkC8/default.jpg,false,false
166818,-vh8lIbi_Sw,8LOOM Melody よるのブランチ Performance VerTBS,2022-11-17,UCxpIo6FFB7gMQz2Fy2X8XdQ,TBS公式 YouTuboo,Entertainment,2022-11-20,TBS|ＴＢＳ|8LOOM|8ROOM|BLOOM|BROOM|高橋文也|ブルーム|きみはな|君花,769386,20776,0,408,https://i.ytimg.com/vi/-vh8lIbi_Sw/default.jpg,false,false
166819,DjfIHqt0V0M,新技公開またまた高額確率機を攻略してしまいましたwwwクレーンゲーム,2022-11-18,UCKB2ePQcisre4Cacyk1W-gw,つるなか,Gaming,2022-11-20,つるなか|クレーンゲーム|UFOキャッチャー|クジキャッチャー|確率機|クレーンゲーム 攻略|転売|claw machine|抓娃娃机|ガチャクレ|バンビーノ|座標,451702,5394,0,244,https://i.ytimg.com/vi/DjfIHqt0V0M/default.jpg,false,false
166820,jIrei8x1cds,エガ知ラズ３ 2022年最新ワード編,2022-11-17,UCU607BfClX724VqZZ9zWWcA,エガちゃんねる 替えのパンツ,Comedy,2022-11-20,江頭|エガちゃん|ブリーフ団|badass|samurai,317746,8468,0,568,https://i.ytimg.com/vi/jIrei8x1cds/default.jpg,false,false
166821,lXtrLjjEFNw,KisMyFt2 Rebirth StageMusic Video,2022-11-17,UCwVX4BFoELC1lfOFMzbJlOg,KisMyFt2,Entertainment,2022-11-20,None,1811230,0,0,1914,https://i.ytimg.com/vi/lXtrLjjEFNw/default.jpg,false,true
166822,-L4Visli9sA,XG TAPE 2 GALZ XYPHER COCONA MAYA HARVEY JURIN,2022-11-17,UCa23gZS7V7rNDlBvWdZBpbg,XG,Music,2022-11-20,XG|XGALX|HARVEY|COCONA|MAYA|JURIN|JURIA|CHISA|HINATA|ALPHAZ|Rap,875893,82778,0,5814,https://i.ytimg.com/vi/-L4Visli9sA/default.jpg,false,false
166823,qqrw9CMxO9s,奇跡66歳のホームレスがヒカキンさんと高級寿司を貸し切って大量に食べた結果感動が止まらなかった,2022-11-17,UCKWaPTNKowHCxK0BXYwDHMw,ホームレスが大富豪になるまで,People & Blogs,2022-11-20,ホームレス|ドキュメンタリー|貧乏|ナムさん|ホームレスが大富豪になるまで|金稼ぎ|ギャンブル|パチンコ|スロット|競馬|競艇|競輪|暮らし|ミニマリスト|一軒家|こすくま|DIY,1374306,39130,0,3835,https://i.ytimg.com/vi/qqrw9CMxO9s/default.jpg,false,false
166824,acabLMyMigs,心霊霊能捜査 道志村女児失踪事件 第四章 捜査に進展証拠を探せ橋本京明閲覧注意,2022-11-18,UCM2lyz-r88z3073oKf10TcA,陰陽師橋本京明チャンネル,Entertainment,2022-11-20,橋本京明|心霊|橋本京明 心霊|橋本京明 除霊|橋本京明 占い|橋本京明 陰陽師|橋本京明 心霊動画|橋本京明 心霊 動画|陰陽師|除霊|除霊 お経|除霊 ユーチューバー|除霊 陰陽師|心霊 橋本京明|座敷わらし|霊能|心霊映像|心霊動画|心霊番組|心霊写真|陰陽師橋本京明|幽霊 映像|霊能者|霊能力者|霊能 捜査|怪奇現象に悩む家|心霊 ユーチューバー|ゾゾゾ|STスタジオ|オカルト部|ぁみ|島田秀平|ウマヅラビデオ|ウマズラ|たっくーTVれいでぃお|シークエンスパパとも|シークエンスはやとも|やーかず|デニスの怖いyoutube|mtv,280031,9690,0,489,https://i.ytimg.com/vi/acabLMyMigs/default.jpg,false,false
166825,fbsNgMOz9VM,マインクラフト古い遺跡を見つけたらまさかの結果に日常組,2022-11-18,UCZFO75r8iYNI2XPmoFEG6ig,日常組,Gaming,2022-11-20,ゲーム|Game|実況|実況プレイ|実況プレイ動画|実況動画|ゲーム実況|ゲーム実況動画|ぺいんと|死神|クロノア|トラゾー|しにがみ,702762,24768,0,854,https://i.ytimg.com/vi/fbsNgMOz9VM/default.jpg,false,false
166826,6wOpSIQ37Zg,マインクラフト全てのモブが突然変異して最強になった世界でサバイバルしたらヤバすぎた,2022-11-17,UCyFN8ul17Ov5oDr_lsjZODg,ふうはや,Gaming,2022-11-20,実況|ふうはや|マイクラ|マインクラフト|サバイバル|モブ|突然変異|最強,644486,5311,0,134,https://i.ytimg.com/vi/6wOpSIQ37Zg/default.jpg,false,false
166827,J09TorBoQSU,日本カナダリアルタイム分析一週間限定公開,2022-11-17,UCmsfo6_GmedEhParaNa3r9A,Leo the football TV,Sports,2022-11-20,W杯|ワールドカップ|ラジオ|ナポリ|ライプツィヒ|トッテナム|サッカー|ニュース|スーパー|プレイ|ゴール|ウイイレ|PES|FIFA|ハイライト|テクニック|スキル|監督|れおざ|ふっとぼーる|レオザ|ヨーロッパ|トーク|分析|コラム|foot|ball|soccer|CL|ブンデス|プレミア|リーガ|セリエA|日本|代表|Leo|the|戦術|チャンピオンズ|リーグ|マドリー|レアル|バルセロナ|バイエルン|リバプール|PSG|マンチェスター|アーセナル|Talk|移籍|youtuber|ユーロ|イケメン|アトレティコ|ジャパン|JAPAN|ブログ|レポ|レポート|ユベントス|チェルシー|ミラン|森保|久保|久保建英|がっつり|解説|何が凄い|特徴|長所|短所|プレースタイル,176024,1120,0,66,https://i.ytimg.com/vi/J09TorBoQSU/default.jpg,false,false
166828,YvXIGQPOyZo,新型プリウス 内外装徹底チェック　どこよりも詳しく ラブカーズtv 河口まなぶがお届けします,2022-11-17,UCtLo4nwb3ObCDZ4m8b8u7fA,LOVECARSTV,Autos & Vehicles,2022-11-20,河口まなぶ|LOVECARS|ラブカーズ|ラブカーズTV,856664,5434,0,807,https://i.ytimg.com/vi/YvXIGQPOyZo/default.jpg,false,false
166829,UR-IzDe59PM,負けたカナダ戦での収穫と課題人によって守り方が変わる問題を抱えながらもいざW杯へ強化試合 日本 vs カナタ レビュー,2022-11-17,UC5SC8M_t0dS7jT732ixN8mw,小澤一郎 Periodista,Sports,2022-11-20,None,165803,1449,0,493,https://i.ytimg.com/vi/UR-IzDe59PM/default.jpg,false,false
166830,kHLfg1JNsjk,剣盾最終回ぽへチャンネルレギュラーでランクマッチポケモン剣盾ゆっくり実況,2022-11-17,UCu0HaR1uI4R8gbdHnd5GWAQ,ぽへチャンネル,Gaming,2022-11-20,ポケモン|ポケモン剣盾|ソードシールド|ぽへ|ぽへチャンネル|ゆっくり|ゆっくり実況|マッシブーン|霊夢|魔理沙|任天堂|ゲーム|ゲーム実況|ソード|シールド|ランクマ|人気|ダイマックス|DLC|鎧の孤島|キョダイマックス|冠の雪原|伝説|冠|ポリ2|でんせつ|ダイパ|ポケモンBDSP|リメイク|ポリゴン2|レジェンズ|ポケモンSV,437275,21130,0,2243,https://i.ytimg.com/vi/kHLfg1JNsjk/default.jpg,false,false
166831,FpPBPQUdFx8,BABYMETAL  Monochrome OFFICIAL LYRIC VIDEO,2022-11-17,UC33_tIj4m1_XaqfFcomShvw,BABYMETAL,Music,2022-11-20,BABYMETAL|ベビーメタル|ベイビーメタル|MOAMETAL|YUIMETAL|モアメタル|スーメタル|ユイメタル|SUMETAL|ベビメ|メタル|METAL|JAPAN|Japanese Metal|Idel Group|アイドル|Fox|中元すず香|菊地最愛|水野由結,409863,30714,0,2211,https://i.ytimg.com/vi/FpPBPQUdFx8/default.jpg,false,false
166832,oQJIYvOtr9M,ノエスバノエスバお泊り会ホロライブ大空スバル,2022-11-17,UCvzGlP9oQwU--Y0r9id_jnA,Subaru Ch 大空スバル,Gaming,2022-11-20,ホロライブ|hololive|ホロライブゲーマーズ|歌ってみた|ゲーム実況|実況|バーチャルyoutuber|Vtuber|VTuber|バーチャルYouTuber|VR|3D|ときのそら|ロボ子さん|夜空メル|アキローゼンタール|赤井はあと|白上フブキ|夏色まつり|湊あくあ|紫咲シオン|百鬼あやめ|癒月ちょこ|大空スバル|大神ミオ|さくらみこ|猫又おかゆ|戌神ころね|兎田ぺこら|潤羽るしあ|不知火フレア|宝鐘マリン|白銀ノエル|AZKi|星街すいせい|天音かなた|桐生ココ|姫森ルーナ|角巻わため|常闇トワ|雪花ラミィ|桃鈴ねね|獅白ぼたん|魔乃アロエ|尾丸ポルカ,309321,17363,0,144,https://i.ytimg.com/vi/oQJIYvOtr9M/default.jpg,false,false
166833,S9_oqKCbTVU,公式ちいかわ第34話エラシャーッ1週間限定配信1125 金AM759まで,2022-11-17,UCrrsHarrLoiLTqu1LHxDJpw,めざましテレビチャンネル,Entertainment,2022-11-20,ちいかわ|アニメちいかわ|めざましテレビ|フジテレビ|アニメ|新作アニメ|ショートアニメ|すみっこぐらし|モルカー|声優|小澤亜李|井口裕香|杉田智和|東地宏樹|松岡禎丞|内田雄馬|淺井孝行|かわいい|癒し|昼寝|朝|考察|討伐|ねこ|ウサギ|キッズ|子供|ドラえもん|アンパンマン,1328865,37214,0,1012,https://i.ytimg.com/vi/S9_oqKCbTVU/default.jpg,false,false
166854,e_m1LK7Xa08,8LOOM Melody Performance VideoTBS,2022-11-15,UCxpIo6FFB7gMQz2Fy2X8XdQ,TBS公式 YouTuboo,Entertainment,2022-11-20,TBS|ＴＢＳ|8LOOM|8ROOM|BLOOM|BROOM|高橋文也|ブルーム|きみはな|君花,1085387,37773,0,985,https://i.ytimg.com/vi/e_m1LK7Xa08/default.jpg,false,false
166834,nBXrPfn8zmc,1万円でクレーンゲームしたら赤vs白どちらが多く取れるのか紅白,2022-11-17,UCibEhpu5HP45-w7Bq1ZIulw,Fischersフィッシャーズ,Entertainment,2022-11-20,Fischers|フィッシャーズ|野生児|MASAI|無謀|自然|チャレンジ|シルクロード|マッチョ|マサイ|ザカオ|ンダホ|ダーマ|モトキ|おもしろ|挑戦|SilkRoad|Dama|Ndaho|Zakao|Motoki|Masai|シルクの部屋|毎日|動画|投稿|面白|面白動画|やってみた|ウケる|爆笑|大爆笑|コント|一発芸|ギャグ|ネタ|楽しい|お笑い|笑える|オススメ|商品紹介|YouTube|youtuber|Japan|japanese|Blog|Vlog|腹筋崩壊|抱腹絶倒|都市伝説|身体張る|スポーツ|講座|ビログ|ビデオブロガー|大学生|軍団|イケメン|ウオタミ|UUUM|ウーム,1192803,21027,0,1445,https://i.ytimg.com/vi/nBXrPfn8zmc/default.jpg,false,false
166835,-J-IzDWfkDM,トンデモワンダーズ  藍沢エマ白雪レイド樋口楓 Cover,2022-11-17,UCIu-aUArYq_H84dBpCAokMA,白雪レイドーReid Channelー,Gaming,2022-11-20,VTuber|白雪レイド|PS4|PC|Switch|NeoPorte|NeoPorte|ネオポルテ|藍沢エマ|ぶいすぽっ|樋口楓|にじさんじ|歌ってみた|コラボ,343413,30819,0,1031,https://i.ytimg.com/vi/-J-IzDWfkDM/default.jpg,false,false
166836,QjkBTKEHcGE,180全員集合友達ですよねと確認された日,2022-11-16,UC2alHD2WkakOiTxCxF-uMAg,ジャにのちゃんねる,Entertainment,2022-11-20,None,1925961,0,0,4576,https://i.ytimg.com/vi/QjkBTKEHcGE/default.jpg,false,true
166837,mwozII1PvQw,買うシリーズ久々の買うシリーズ復活自腹でアレを買わされる,2022-11-17,UCbXUEjBdbrn4BEbLSKJuSpw,貴ちゃんねるず,Entertainment,2022-11-20,石橋貴明|とんねるず|貴ちゃんねるず|マッコイ斉藤|みなさんのおかげでした|みなおか|みなさん,623348,8658,0,484,https://i.ytimg.com/vi/mwozII1PvQw/default.jpg,false,false
