trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
177,mcH8Vv5G8Kk,اغنية هتجوزك من فيلم بحبك  تامر حسني  Hatgawzek   Tamer Hosny,2022-11-03,UC0PClesNONq7W_h1Mvj1z2g,Tamer Hosny,Music,22.30.11,Tamer|Hosny,6859016,36701,1312
178,g3mTDKFYvYY,Tamer Ashour  Hatwhashna  تامر عاشور  هتوحشنا,2022-11-02,UCwDDThx-5fL0-q2_mcULC1Q,Tamer Ashour,Music,22.30.11,تامر|عاشور|جديد|Tamer|hatwhashna|Tamir|Tameer|Tamyr|Tamair|Ashour|Ashor|Ashur|Aashor|Aashur|Aashaur|3ashour|3ashor|3ashur|3ashaur|Achour|3achaur|Anta|Ainta|Einta|2einta|2enta|2ynta|2ainta|Ekhtart|Ikhtart|Ei5tart|tamer hosny|el|fatra|di|ehna|donia|donya|e7na|i7na|dunya|dunia|new|album|mafish|gad3ana|tamer|ashour|tigy|tegy|ntrahen|ntrhn|natrahn|ashor|تيجى|نتراهن|مفيش|جدعنة|البوم|اغاني|جديدة|٢٠٢٢|احنا|الدنيا|الفترة|الفتره|دي|خلتيني|احس|خليني|في|حضنك|حفلة|hya|elnas|هي الناس|هتوحشنا,4736622,68005,2060
179,qLA_9NjlBcQ,حياة عيلتنا سند الكسلان,2022-11-08,UCAU8JhQDfpRsb2GhtIXp_cw,Our Family Life حياة عيلتنا,Entertainment,22.30.11,family|our|life|أبو سند|ابو سند|سند|أم سند|ام سند|سالي|حياة عيلتنا|family life|our family life|عيلة ابو سند|سالي و سند|حياه عيلتنا|سند غيران|سند وسالي|سعودية|السعودية|كرتون مضحك|العراق|مصر|رسوم متحركة|فيلم كرتون|لبنان|فلسطين|الاردن|بالمدرسة|سامر جننا|حياة عيلتنا ما اتوقعتها من ابوي|سند رسب بالمدرسة|عيليتنا|عيلتنا|مدرسة|سند طير العصافير|حياة عيلتنا خناقة عائلية|خناقة عائلية|Digitales|انفضحت في المدرسة|حياة عيلتنا سند الكسلان|تبهدلنا بالمدرسة,791333,19323,778
182,ospQ06jJe-I,rihanna  lift me up visualizer,2022-10-28,UC2xskkQVFEpLcGFnNSLQY0A,rihannavevo,Music,22.29.11,rihannaliftvisualizerdefjamrecordingspopリアーナ리한나蕾哈娜keep mesafesoundhold meblackpantherwakandaforeverburninghopelessdream,13314588,579661,26721
180,wAPoorx-YQg,اهديت المشترك رقم 100000000 جزيرة خاصة,2022-11-01,UCbHU7ouxaMgfyWSUtI4QK8Q,MrBeast in Arabic  مستر بيست بالعربي,People & Blogs,22.30.11,لعبة الحبار بالعربي|مستر بيست|مستر بيست لعبه الحبار|مستر بيست بالعربي|مستر بيست مترجمة|mr beast in arabic|mrbeast|مستر بيست بالعربي مدبلج|مستر بيست مدبلج,3153840,195234,4729
181,HR1ig6u9-6A,Extreme Try Not To Laugh Challenge,2022-11-03,UCUaT_39o1x6qWjz7K2pWcgw,Beast Reacts,Entertainment,22.30.11,life hacks|crafts|slime|do it yourself|diy|lifehacks|dily projects|useful things|how to|experiment|experiments|diy activities|handcraft|prank|funny|challenge|pranks|secret|diy slime|laugh|new|skills|tricks|tips|fun,15577610,352318,6778
182,TW98pGSTvM0,Selena Gomez  My Mind  Me Official Lyric Video,2022-11-03,UCjK8ORC71kwyj1DWFwril_A,SelenaGomezVEVO,Music,22.30.11,Mind|Lyric|Video|Interscope|Records|Pop|MadeOniPad|セレーナゴメス|셀레나 고메즈|席琳娜|赛琳娜戈麦斯|My Mind Me|and me|selena gomez|dont get along,8179927,453320,15690
183,3xbrGPutYw4,بكايا في عينهم جميل  عايز اجيب الزيج زاور  عصام صاصا الكروان  توزيع كيمو الديب,2022-10-31,UCjrMuVOBkaC9mIhqsNtegmQ,عصام صاصا  Essam Saasa,Music,22.30.11,none,930429,22934,1199
184,d9MyW72ELq0,Avatar The Way of Water  Official Trailer,2022-11-02,UCgjxQJ6TlKqhHax8742ZMdA,Avatar,Entertainment,22.30.11,none,39771111,884161,37691
185,sOUkV8bdppc,وش يصير اذا عشت في المسبح لمدة 24 ساعة ,2022-11-01,UCtWJHgM-HHC9Fd4Y4-_mwFA, روب  POWR ROB,Entertainment,22.30.11,none,987515,62792,1048
186,Sj6x_a134u4,D لما حماتك يجيلها مدرس خصوصي يعلمها القراية والكتابة,2022-10-28,UCR6nYstwTA7FyCbciJ8D3fw,مشروع جواز,Comedy,22.30.11,كوميدي|ضحك|تهييس|مقاطع|مضحكه|مقالب|مواقف|كوميديا|كوميكس|كوميديه|مشروع جواز|mashro3gawaz|محمد|الاء|لينا|فيديو كوميدي|عباس|نوسه|فرح|روبوت|انسان الي|سعيد|الهند|فرح عباس|فرح هندي|عيد ميلاد|ام عباس|روبوت سعيد|بيبي جديد|عمرولينا|عمر|المدرسه الشريره|بسيوني|بسيوني وعباس|انايا|روتين|روتين يومنا كامل|العوده للمدارس|درس خصوصي|المدرسه|مشروع مدرسه|مشتريات المدرسة|لما تفقد الذاكره|حلاوة المولد|السعوديه|الكويت|دبي|لما حماتك تاخد درس خصوصي,949157,9846,531
187,KUPvU1JxmMk,تحدي الاسئلة في كرسي المسبح2 ,2022-10-31,UCRXLHqtG9XNo3GhdZH0Og9w,مودي الاسمر,People & Blogs,22.30.11,وانا|البث|المباشر|فورت|نايت|منسرق|تويتش|FORTNITE|فورتنايت|تيك توك|سكواد|سولو|سكودات|قلتشات|نينجا|تسريب|طور|الكريتيف|المعرقين|فلوس|اكبر|اكثر|اعلى|بتوتبش|تبرع|عربي|انستا|المشاهير|شونق|بونق|cod|shop|item|اعلى عدد ذبحات|باتل رويال|قيمز|موسم|الجديد|طفل|صغير|اسمر|كيف|ادخل|مودي|مودي الاسمر|اذن|ASMR|بور|powr|power|sxb|swy|skk|احمد شو|قلوري|frl,977465,90327,994
188,acdlxd0ElX4,لما سيد يجيله استدعاء ولي امر,2022-10-27,UCQEDbvyY2L4MhiEW3ERpnNg,Domyat Sarcasm,People & Blogs,22.30.11,none,944970,17909,472
189,c6ASQOwKkhk,진 Jin The Astronaut Official MV,2022-10-28,UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,Music,22.30.11,HYBE|HYBE LABELS|하이브|하이브레이블즈,47745352,4796157,581772
190,gGQ-Oxao_v4,Ahmed Saad  Leh Badary  احمد سعد  ليه بدارى من فيلم هاشتاج جوزني,2022-10-26,UCBzJgJllSsZunDTD1ekAciA,Ahmed Saad,Music,22.30.11,Mazzika|مزيكا|Music|Music Video|Clip|كليب|Video|فيديو|Exclusive|حصري|مطرب|Artist|Singer|فنان|حزين|أغاني شعبي|ادعيه|موسيقى|أدعية|رومانسي|بحبك يا صاحبي|morocco|انا حد تاني|New|Release|Production|Music production|TV|MazzikaTv|mp3|ahmed saad|أحمد سعد|Ahmed Saad|ع الدوغرى|مصطفي حجاج|احمد سعد|مهرجانات|تريند|تيك توك|الدوغري|100 hesab|el melouk|كل يوم|كل يوم بيفوت و يمشي|الملوك|جت الملوك|فيلم هاشتاج جوزنى|ليه بدارى|Leh Badary|Film Hashtag Gawwzny|Gawwzny,1890845,31566,749
191,DYYY5S8F1rs,GUESS THE RAPPER FT STORMZY,2022-10-29,UCxOzbkk0bdVl6-tH1Fcajfg,Beta Squad,Entertainment,22.30.11,beta squad guess the|guess the|guess|the|beta squad guess|niko omilana|chunkz|AJ Shabeel|sharky|king kenny|guess the rapper|rapper|guess the musician|stormzy|stormzy rapper|stormzy shut up|stormzy album|guess the rapper stormzy,8067481,343487,7177
192,FqmYc62HUec,진 Jin The Astronaut with Coldplay  Coldplays Music Of The Spheres Tour in Buenos Aires,2022-10-29,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,Music,22.30.11,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|kpop|방탄|jhope|Jung Kook|Jimin|BTS V|Jin,15318469,1458202,62229
193,Mx_OexsUI2M,Rihanna  Lift Me Up From Black Panther Wakanda Forever,2022-10-28,UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,Music,22.30.11,Rihanna|Lift|Def|Jam|Recordings|Pop|リアーナ|리한나|蕾哈娜|한글자막|日本語字幕|subtítulos en español|Türkçe Altyazılı|Phụ đề tiếng Việt|Subtitles in Tagalog|Teks dalam Bahasa Indonesia|उपशरषक हद म|Sarikata Dalam Bahasa Malaysia|คำบรรยายภาษาไทย,46992703,1762431,57752
194,rncjTx-rRVc,100 Youtuber Minecraft Battle Royale,2022-10-28,UCIPPMRA040LQr5QPyJEbmXA,MrBeast Gaming,Gaming,22.30.11,none,14677097,919269,43895
195,mLT9WWfTuew,لحالي هعيش  حب مين خلاص ماليش حبايب  عصام صاصا و بوده محمد  توزيع يوسف اوشا,2022-10-25,UCiU6CH8EbPdHoI0h7fbDnoQ,المصري برودكشن  ElMasry Production,Music,22.30.11,none,1325901,23795,498
196,ospQ06jJe-I,Rihanna  Lift Me Up Visualizer,2022-10-28,UC2xskkQVFEpLcGFnNSLQY0A,RihannaVEVO,Music,22.30.11,Rihanna|Lift|Visualizer|Def|Jam|Recordings|Pop|リアーナ|리한나|蕾哈娜|keep me|safe|sound|hold me|black|panther|wakanda|forever|burning|hopeless|dream,13415373,580916,26728
197,CiwMDFh_Rog,Harry Styles  Music For a Sushi Restaurant Official Video,2022-10-27,UCbOCbp5gXL8jigIBZLqMPrw,HarryStylesVEVO,Music,22.30.11,HarryStyles|Harrys House|HarrysHouse|May 20|new album|harry styles|Golden|FineLine|WatermelonSugar|Harry|Adore You|LightsUp|Cherry|Falling|Sunflower|TreatPeoplewithKindness|Line|Fine|Hstyles|kiwi|Canyon Moon|To Be So Lonely|Youre so Golden|as it was|asitwas|Music for sushi restaurant|love of my life|boyfriends|satellite|keep driving|matilda|little freak|grapejuice|daylight|late night talking|cinema,17758058,742460,31934
183,CiwMDFh_Rog,harry styles  music for a sushi restaurant official video,2022-10-27,UCbOCbp5gXL8jigIBZLqMPrw,harrystylesvevo,Music,22.29.11,harrystylesharrys househarryshousemay 20new albumharry stylesgoldenfinelinewatermelonsugarharryadore youlightsupcherryfallingsunflowertreatpeoplewithkindnesslinefinehstyleskiwicanyon moonto be so lonelyyoure so goldenas it wasasitwasmusic for sushi restaurantlove of my lifeboyfriendssatellitekeep drivingmatildalittle freakgrapejuicedaylightlate night talkingcinema,17658133,741562,32035
198,o5QjqiuiN8M,حياة عيلتنا عيلة أبو سند ممنوع تتسوق هون,2022-10-28,UCAU8JhQDfpRsb2GhtIXp_cw,Our Family Life حياة عيلتنا,Entertainment,22.30.11,our|family|life|أبو سند|ابو سند|سند|أم سند|ام سند|سالي|حياة عيلتنا|family life|our family life|عيلة ابو سند|سالي و سند|حياه عيلتنا|سند غيران|سند وسالي|سعودية|السعودية|كرتون مضحك|مضحك|العراق|مصر|رسوم متحركة|فيلم كرتون|لبنان|فلسطين|الاردن|بالمدرسة|عيليتنا|عيلتنا|Digitales|حياة عيلتنا مين حابسين بالبيت|موضوع محرج|حياة عيلتنا عيلة أبو سند ممنوع تتسوق هون|عيلة أبو سند ممنوع تتسوق هون|ممنوع تتسوق هون|مساكين|شتوية|ملابس الشتاء|عيلة أبو سند|طبخة,1568497,36353,1248
199,jDvYDzFOK9A,Adele  I Drink Wine Official Video,2022-10-26,UComP_epzeKzvBX156r6pm1Q,AdeleVEVO,Music,22.30.11,Strangers By Nature|Easy On Me|My Little Love|Cry Your Heart Out|Oh My God|Can Get It|All Night Parking with Erroll Garner Interlude|Woman Like Me|Hold On|To Be Loved|Love Is Game|thirty|IDW|Idrinkwine|Adele|Columbia|Drink Wine|Pop,18220254,663004,18549
109,V3OS3es_ymw,لبست ماركة تقليد بالمدرسة  مواقف محرجة,2022-11-17,UCX6RnJW6JACuBAonkXce30w,reem animations ريم انميشن,Film & Animation,22.29.11,انميشنسرورزانميشن عربيريم انميشنرسوم متحركةالجامعةالمدرسةتصوير تشكيليالرياضالسعوديةالاردنعمانمصرالبحرينالكويتالاماراتاليمنتونسالجزائرسوريافلسطينقطركنتراحاحرقممنوعمرفوضسفراندوميعهد الاصدقاءريميالفريدوسبيس تونسبيستونداي الشجاعبائعة الكبريتخيريزهراء يونيكاديببسمهرمضانايام الطيبينذكرياتتوب5حزنموتماوكليموت الفريدورسمتعلم الر,461257,25246,1886
154,qEVUtrk8_B4,john wick chapter 4 2023 movie official trailer  keanu reeves donnie yen bill skarsgård,2022-11-10,UCJ6nMHaJPZvsJ-HmUmj1SeA,lionsgate movies,Film & Animation,22.29.11,john wickjohn wick 4john wick chapter 4john wick chapter 4chad stahelskimichael finchshay hattenderek kolstadkeanu reevesdonnie yenbill skarsgårdlaurence fishburnehiroyuki sanadabowery kinglance reddickrina sawayamaian mcshanewinstonactionscott adkinsnatalia tenaclancy brownhitmanhit manassassinmartial artsstuntsbabayaganew john wickjohn wick 4 trailerjohn wick official trailer,34024616,582212,24935
17,dSDwBrxRI5g,محمد الغيطي دمر تاريخ نجيب الريحاني في مسلسل الضاحك الباكي,2022-11-25,UCOSZRhQf-9UcPjQjN3FV_4w,mohamed taher محمد طاهر,Autos & Vehicles,22.29.11,none,260978,16947,890
11,mPL0B46eA10,georges wassouf  byetkallem aalaya official music video 2022  جورج وسوف  بيتكلم عليا,2022-11-26,UCRpVH-l7I3j1bZHcrW1c-dg,georges wassouf,Music,22.29.11,george wassoufجورج وسوفابو وديعabo wadi3sultan al tarabسلطان الطربwassoufوسوفarabicarabic songsاغاني عربيةsuperwassoufgeorges wassoufgeorgegeorges wasoofوصوفgeorges wassouf  byetkallem aalaya coming soon  جورج وسوف  بيتكلم عليا قريباbyetkallem aalayaبيتكلم علياجورج وسوف بيتكلم علياgeorges wassouf byetkallem aalayageorges wassouf 2022georges wassouf musicاغاني جورج وسوفbyitkallam 3alayabyitkalem 3alayabyitkallam aalaya,1140245,49465,3377
19,ZwSbB73zQz8,a5rass  ana baree2  الأخرس  أنا بريء official music video,2022-11-26,UCkPvRLtdMjRu5t22foUmQQA,a5rass  الأخرس,Music,22.29.11,a5rassana baree2أنا بريءالأخرسلا تسن السيفالأخرس بعد شوبعد شوbaad shuanghami sessionsأنغاميharagaak ghareebهرجعك غريبlahaliلحاليأخرساستنى شويlama tshofohaمحمد الاخرساحكولها اني منيحاخر خريفمين فينا اللي خاناخر كاسلساتني بجنبيالاخرس بعد شوسيلاويkan yama kanكان يما كانlesatni janbiakher kharifوبعد شوالأخرس حالات واتسجديد الأخرسsiilawyjordanred bull jukeboxalternative musicالاردنأغاني اردنيةشبكةchabaka,595160,41058,2520
44,jEdfjuG0Fx4,정국 jung kook dreamers  fifa world cup qatar 2022 opening ceremony,2022-11-21,UCLkAepWjdylmXSltofFvsYQ,bangtantv,Music,22.29.11,방탄소년단btsbangtan알엠rm슈가suga제이홉jhope지민정국kpop방탄jhopejung kookjiminbts vjin,42770760,2585617,98715
32,1iWTl8DM7Rg,maher zain  humood  tahayya  world cup 2022  ماهر زين و حمود الخضر  تهيا,2022-11-23,UCBq5hp6DvwWam2XOXw6lYJA,awakening music,Music,22.29.11,world cup songworld cup song 2022maher zainmaher zain songshumoodماهر زينqatar world cup songاغنية كاس العالم 2022world cup musicحمود الخضرmaher zain world cuphumood world cupmaher zain newتهياtahayyaماهر زين وحمود الخضرهيا هيا كاس العالمتهيأ حمود الخضرهيا هياhayya hayyaحمود الخضر وماهر زين2022 fifa world cupfifa 2022 songاغاني كاس العالم قطر 2022tahayya maher zainحمود الخضر كاس العالماغانيfifa world cup 2022 song,12570980,281433,16599
49,Jm29kLeWqDA,jung kook from bts performs dreamers at fifa world cup opening ceremony,2022-11-20,UCpcTrCXblq78GZrTUTLWeBw,fifa,Music,22.29.11,jung cookbtskpopkpopfifa world cupfifa world cup opening ceremonyqatar opening ceremonydreamersjung cook dreamersjung cook at world cup opening ceremonyjung cook performs dreamersfahad al kubaisifahad al kubaisi dreamers,31765356,1661068,69558
56,48J1M2IIIXc,اول شخص يطلع من الرمال المتحركة يربح 10000,2022-11-22,UC1sUFpfoJzhf76xI2nz_qNg,arabic mo vlogs,Music,22.29.11,mo vlogsmo vlogsdubaibessan ismaeilبيسان اسماعيلانسانس الشايباحمد النشيطاحمدالنشيطكيندي مانكيندينورنور ستارزبيسان و انسمو فلوقزمو فلوقموفلوقز بالعربيلاناتحدي السيارةmo vlogs arabicanas alshaybkindy mannarinnarins beautysherinsherin beautysherin ammaracedralanasuper sistersleenshero showcedar beautycedra beauty,1506176,58886,1229
73,XMwey5J6VEs,mohammed saeed  2alo 3aleky  محمد سعيد  قالوا عليكي official audio,2022-11-16,UCNfh-U9s9SbahFTkglHrikg,mohammed saeed  محمد سعيد,Music,22.29.11,muhammedsaeed,3289665,130640,3412
85,UQCkoyxjZmc,ahmed saad  wa2t sheda  official music video  حبينا ناس بيخدعونا  احمد سعد  وقت شده,2022-11-16,UCBzJgJllSsZunDTD1ekAciA,ahmed saad,Music,22.29.11,mazzikaمزيكاmusicmusic videoكليبvideoفيديوحصريمطربموسيقىعلى وضعكأحمد سعدahmed saadاحمد سعدكل يومكل يوم بيفوت و يمشيالملوكجت الملوكwa2t shedaوقت شدهحبينا ناس بيخدعوناعايشين تمام وميه ميهمتشكرين لكل خاينحبينا ناس بيخدعونا في وقت شده بيسبوناصش2ف ساثيشوقت الشدهwakt el shedawa2tshdaوسع وسعمين اللى جايإيه اليوم الحلو دهموسم الرياضtukoh takafifaworld cupnicki minajmyriam faresmalumaworld cup songكأس العالم,1617724,32839,1135
105,4KQebc1hg50,afroto official  عفروتو  ahmed elmougy  sagh saleem  صاغ سليم  ريد بل مزيكا صالونات,2022-11-15,UCdKzdzLiWxZawX9Jm2zU5jQ,red bull sika  ريد بل سيكا,Music,22.29.11,red bull quarter tonered bull musicmusicمزيكاريد بلred bull mazzika salonatريد بل مزيكا صالوناتraptrapra2smalرأس مالafrotomarwan moussamarwan pablowegzعفروتوويجزمروان موسيمروان بابلوabyusifbrazilبرازيلالبختمش بالحظوظmesh bel 7ozozabo el anwarابو الانوارtege goalتيجي جولfreedom musicrap gameبطل عالمrapsceneمعتمmohamed ramadanمحمد رمضانراب مصريamira wegzflexkhamsacairokeeكايروكيماركة دوليفرق خبرة,290146,20599,873
106,fDEncCpu2PA,شوووت ع الطاير  كلاش و likecard,2022-11-19,UC3VajBicGP1Kco7vnqKZJkQ,klashfans,Music,22.29.11,none,289295,24222,4498
119,v_0mbHGQWuE,كليب فتره و هتعدي  ريشا كوستا و سماره ناو  fatra wi hat3dy  resha costa wi samara now,2022-11-13,UCkcBu_Sz9ikYIgKqM_bLekw,ريشا كوستا و سماره  resha wi samara,Music,22.29.11,ريشا كوستاريشا كوستا فتره و هتعديريشا كوستا اغنية فتره و هتعديفتره و هتعدي ريشا كوستاريشا كوستا و سماره ناو فتره و هتعديسماره ناوسماره ناو و ريشا كوستاسماره ناو اغنية فتره و هتعديسماره ناو فتره و هتعديفتره و هتعدي سماره ناوريشا كوستا و سماره ناوريشا كوستا و سماره ناو كليب فتره و هتعديresha costaresha costa wi samara nowresha costa wi samara now fatra wi hat3dysamara nowfatra wi hat3dyطمنيني ريشا و سمارهريشا كوستا و سمارهمهرجان,967613,73820,5395
124,NVz5UlKebGA,3enba  essam sasa  on fire  official music video عنبه و عصام صاصا   اون فاير,2022-11-11,UCy2rdGINR2BUqZoJEQ3Cz0g,مصطفى عنبه _ mostafa 3enba,Music,22.29.11,مصطفىعنبةmostafa3enbaمصطفى عنبهمهرجان جديداجدد المهرجناتحصريكليبعنبه2020مهرجانات 2020هنا القاهرهعنابعصام صاصاعصام وعنبهعنبه وعصام جديدعناب ووصاصااون فايرessam sasasasa w enbbbbabaasasa,6922557,158214,3500
135,aqW4xXUgmno,choreography bts 방탄소년단 달려라 방탄 run bts dance practice,2022-11-13,UCLkAepWjdylmXSltofFvsYQ,bangtantv,Music,22.29.11,방탄소년단btsbangtan알엠rm슈가suga제이홉jhope지민정국kpop방탄jhopejung kookjiminbts vjin,32744629,2602309,97370
139,2AShpYyyeJM,samara  galbi official music video,2022-11-05,UCEonTFGPeAX7fmq28pfs6Vg,samara,Music,22.29.11,samarasamara minimumsamara paradisesamara kadhabinsamara watanisamara didin canon 16samara paranoiasamara zid whiskysamara ft didin canon 16samara yammisamara la moulasamara 2022samara ya galby galbysamara fekret sami fehrisamara al3bisamara anonymesamara allosamara amgsamara alliessamara albumgalbi galbisamara ana galbi t3ebsamara allo mio amoregalbiya galbi galbi,11980546,186505,6350
153,EuoELLYgZkI,bassam mahdi  shoufou mino eja official music video  بسام مهدي  شوفو منو اجه,2022-11-12,UCg5MRP6aRsI7DSg2BPrnxmQ,bassam mahdi,Music,22.29.11,shoufou mino ejabassam mahdiبسام مهديشوفو منو اجهالرسالة الاخيرةحبك متاهةعلي صابرويناخدني بعيدمو كافيبخاطري كلمةحاليا احتاجكارتاحلكراحأيدي وأيدكhaliyan ahtajakartahlakweinعراقيiraq songsموسيقىأغاني عراقيةأغاني عربيةiraqarabic musickhaliji songsأغاني خليجيةأغاني أغانيبسام مهدي راحوين محبتك اليهوين انطي وجهي بغيبتكماجيت على بالكأغاني 2022العراقلبنانالسعوديةعلي جاسمسارة مهندsara mohannad,8121298,179091,9906
162,8hTe4ijsZgI,nabil  nefsi afou2  نبيل  نفسي أفوق,2022-11-03,UCFHO4UajO7sADTOhOQTqqag,free music nasr mahrous,Music,22.29.11,أنا نفسي أنام في مرة بس أقوم مرتاحfree musicnasr mahrousفري ميوزيكنصر محروسنبيلنفسي أفوقنفسي افوقnefsi afou2nefsi afouaنبيل نفسي أفوقnabil nefsi afou2ألبوم جاحدةalbum ga7daalbum gahdaالبوم نبيلنبيل  نفسي أفوقnabil  nefsi afou2أنا نفسي أروح مكان مفيهوش مخلوقآه من غدر الناس,7936219,59219,3657
164,mcH8Vv5G8Kk,اغنية هتجوزك من فيلم بحبك  تامر حسني  hatgawzek   tamer hosny,2022-11-03,UC0PClesNONq7W_h1Mvj1z2g,tamer hosny,Music,22.29.11,tamerhosny,6842747,36598,1302
165,g3mTDKFYvYY,tamer ashour  hatwhashna  تامر عاشور  هتوحشنا,2022-11-02,UCwDDThx-5fL0-q2_mcULC1Q,tamer ashour,Music,22.29.11,تامرعاشورجديدtamerhatwhashnatamirtameertamyrtamairashourashorashuraashoraashuraashaur3ashour3ashor3ashur3ashaurachour3achaurantaaintaeinta2einta2enta2ynta2aintaekhtartikhtartei5tarttamer hosnyelfatradiehnadoniadonyae7nai7nadunyadunianewalbummafishgad3anatamerashourtigytegyntrahenntrhnnatrahnashorتيجىنتراهنمفيشجدعنةالبوماغانيجديدة٢٠٢٢احناالدنياالفترةالفترهديخلتينياحسخلينيفيحضنكحفلةhyaelnasهي الناسهتوحشنا,4656403,67430,2048
169,TW98pGSTvM0,selena gomez  my mind  me official lyric video,2022-11-03,UCjK8ORC71kwyj1DWFwril_A,selenagomezvevo,Music,22.29.11,mindlyricvideointerscoperecordspopmadeonipadセレーナゴメス셀레나 고메즈席琳娜赛琳娜戈麦斯my mind meand meselena gomezdont get along,8070493,451880,15648
170,3xbrGPutYw4,بكايا في عينهم جميل  عايز اجيب الزيج زاور  عصام صاصا الكروان  توزيع كيمو الديب,2022-10-31,UCjrMuVOBkaC9mIhqsNtegmQ,عصام صاصا  essam saasa,Music,22.29.11,none,919538,22818,1198
176,gGQ-Oxao_v4,ahmed saad  leh badary  احمد سعد  ليه بدارى من فيلم هاشتاج جوزني,2022-10-26,UCBzJgJllSsZunDTD1ekAciA,ahmed saad,Music,22.29.11,mazzikaمزيكاmusicmusic videoclipكليبvideoفيديوexclusiveحصريمطربartistsingerفنانحزينأغاني شعبيادعيهموسيقىأدعيةرومانسيبحبك يا صاحبيmoroccoانا حد تانيnewreleaseproductionmusic productiontvmazzikatvmp3ahmed saadأحمد سعدahmed saadع الدوغرىمصطفي حجاجاحمد سعدمهرجاناتتريندتيك توكالدوغري100 hesabel meloukكل يومكل يوم بيفوت و يمشيالملوكجت الملوكفيلم هاشتاج جوزنىليه بدارىleh badaryfilm hashtag gawwznygawwzny,1871526,31434,749
178,FqmYc62HUec,진 jin the astronaut with coldplay  coldplays music of the spheres tour in buenos aires,2022-10-29,UCLkAepWjdylmXSltofFvsYQ,bangtantv,Music,22.29.11,방탄소년단btsbangtan알엠rm슈가suga제이홉jhope지민정국kpop방탄jhopejung kookjiminbts vjin,15232709,1456887,62162
179,Mx_OexsUI2M,rihanna  lift me up from black panther wakanda forever,2022-10-28,UC2xskkQVFEpLcGFnNSLQY0A,rihannavevo,Music,22.29.11,rihannaliftdefjamrecordingspopリアーナ리한나蕾哈娜한글자막日本語字幕subtítulos en españoltürkçe altyazılıphụ đề tiếng việtsubtitles in tagalogteks dalam bahasa indonesiaउपशरषक हद मsarikata dalam bahasa malaysiaคำบรรยายภาษาไทย,46445228,1756277,57676
185,jDvYDzFOK9A,adele  i drink wine official video,2022-10-26,UComP_epzeKzvBX156r6pm1Q,adelevevo,Music,22.29.11,strangers by natureeasy on memy little lovecry your heart outoh my godcan get itall night parking with erroll garner interludewoman like mehold onto be lovedlove is gamethirtyidwidrinkwineadelecolumbiadrink winepop,18126672,662147,18536
186,b7QlX3yR2xs,taylor swift  bejeweled official music video,2022-10-25,UCANLZYMidaCbLQFWXBC95Jg,taylorswiftvevo,Music,22.29.11,taylor swifttaylorswiftbejeweledmidnightstaylor swift new musictaylor swift midnightstaylor swift albumtaylor swift new albumswiftiestaylors versiontaylor swift lyricsofficial taylor swift videotaylor swift challengeanti hero challengetaylor swift tiktokテイラースウィフト테일러 스위프트泰勒絲泰勒斯威夫特,33403015,1520107,48573
187,iODz2KMtrb4,بدر_العزي  حنينا حصريا  2022,2022-10-27,UCtz7FuMKqRqjMgJCn2cqkpA,badr alezzi l بدر العزي,Music,22.29.11,بدر العزيشيلةشيلهشيلة بدر العزيانشادشيلاتالمنشدالمنشد بدر العزي٢٠٢٢2022,1463829,47190,4808
4,-joldvgm5Do,ملخص مباراة الكاميرون وصربيا  مواجهة الكاميرون وصربيا تنتهي على وقع تعادل مثير,2022-11-28,UCJUCcJUeh0Cz2xyKwkw5Q1w,bein sports,Sports,22.29.11,الكاميرونصربياتعادلملخصكأس العالم,2397764,40891,2194
12,1OQR1KlgmzQ,المغرب إلى نصف نهائي كأس العالم,2022-11-28,UCxUPU7lI249SW_j5WgByJRA,محمد عدنان mohamad adnan,Sports,22.29.11,محمد عدنانmohamed adnanmohamad adnanكاس العالمالمغرب بلجيكاتونسworld cupاسترالياكاس العالم قطرالمساكنيمعلولعليargentinabrazilspainبلجيكاالدنماركالمنتخب السعوديالسعوديةميسيرونالدومبابيفرنساهدفملخصتحليلمباراةنيماراهدافقطرمنتخبقطر السنغالالبرتغال غاناكريستيانو رونالدوsaudi arabiahighlightsالسعودية بولندابيدريviniciusfranceاشرفحكيميحكيمزياشكرواتياكريستيانوكورياسواريزكافانيالارجنتينلوكاكواليابانالدوسريبولنداسالمايريكسين,1642043,314628,6943
