,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
168281,f0OfwoqePrE,LE TWITCH FR ESTIL DIVISÉ  React et avis,2022-11-23T17:00:20Z,UCZ_oIYI9ZNpOfWbpZxWNuRQ,ZeratoR,Gaming,2022-11-27T00:00:00Z,ZeratoR|Gaming|Best of|Twitch|streaming|youtubeur|condensé|stream|zevent|replay|live|zerator|zerator rediffusion|zerator replay|redif|zlan|tmcup|trackmania|trackmania cup,194746,7299,0,468,https://i.ytimg.com/vi/f0OfwoqePrE/default.jpg,False,False
168282,K1Ib6Wgtybo,QUI A TRAHI JAMY  ft Amixem Inoxtag Maghla Fatou Fiction 1M dabonnés,2022-11-20T09:45:00Z,UCG9G2dyRv04FDSH1FSYuLBg,Jamy  Epicurieux,Science & Technology,2022-11-27T00:00:00Z,jamy|jamy gourmaud|cest pas sorcier|jami|le monde de jamy|épicurieux|jamy fiction|jamy 1 million dabonnés|Jamy fiction 1 million dabonnés|Jamy amixem|jamy inoxtag|jamy fatou|jamy maghla|amixem fiction|inoxtag fiction|fatou fiction|maghla fiction|jamy amixem fiction|jamy inoxtag fiction|jamy maghla fiction|jamy fatou fiction|Qui a trahi jamy|opéra jamy,911398,81252,0,1735,https://i.ytimg.com/vi/K1Ib6Wgtybo/default.jpg,False,False
168283,mnnBOQ6fHv8,Le Pire Projet 5  on repart ENCORE à zéro ,2022-11-22T16:00:26Z,UCM1c1okZ-7cPV7BEZ-pzUGg,Greg Guillotin,Comedy,2022-11-27T00:00:00Z,greg guillotin|le pire gendre|le pire stagiaire|makingof|caméra cachée|prank,993767,39828,0,1797,https://i.ytimg.com/vi/mnnBOQ6fHv8/default.jpg,False,False
168284,8pwZVIBAsrI,Coupe du monde le résumé du match Sénégal  PaysBas 02,2022-11-21T18:34:28Z,UC0mHPa3T9kzMd0jogiN6nhA,RTS Sport,Sports,2022-11-27T00:00:00Z,RTSsport|RTS|Radio Télévision Suisse|coupe du monde|coupe du monde 2022|world cup|world cup 2022|world cup qatar|world cup highlights|coupe du monde highlights|resume|resume coupe du monde|paysbas|paysbas|sénégal vs paysbas|sénégal|Gakpo|klassen|netherlands|sénégal paysbas highlights|senegal netherlands highlights,182444,1532,0,163,https://i.ytimg.com/vi/8pwZVIBAsrI/default.jpg,False,False
168285,TMSs4QleHWM,INOXTAG DÉCIDE DE CHANGER DE COUPE il est archi deter,2022-11-21T18:31:41Z,UCrUuF0aK8OfO8uHsxIbX2pQ,Hairtist Paris,Entertainment,2022-11-27T00:00:00Z,hairtist|inox|michou|squeezie|coiffure|barber|coupe homme|dégradé|défi|challenge|tondeuse|kameto,367430,18790,0,141,https://i.ytimg.com/vi/TMSs4QleHWM/default.jpg,False,False
168286,7guIuJ_HvoQ,Lendemain de victoire à Doha Equipe de France I FFF 2022,2022-11-23T18:51:45Z,UCeJlXGyEl7kBgQJKADAHM3A,Fédération Française de Football,Sports,2022-11-27T00:00:00Z,FFF|FFF TV|Equipe de France|les bleus|french|french team|soccer|football|giroud|ibrahima Konate|Deschamps|inside|qatar|2022|coupe du monde,136256,4983,0,139,https://i.ytimg.com/vi/7guIuJ_HvoQ/default.jpg,False,False
168287,-QlxaxKiQD0,NADINE MOOK NADINE WALDIK  REDOUANE BOUGHERABA,2022-11-23T09:30:01Z,UC-4xdm_HWFZqaoZVbJ72o0w,Redouane Bougheraba TV,Comedy,2022-11-27T00:00:00Z,redouane|bougheraba|redouanebougheraba,221324,4898,0,86,https://i.ytimg.com/vi/-QlxaxKiQD0/default.jpg,False,False
168288,lQj8xycgNDk,ASMR  Fermer les yeux naura jamais été aussi facile ,2022-11-20T20:00:28Z,UCR4hSh75aLvyIvy4zmxrJRQ,ASMR KALI,Entertainment,2022-11-27T00:00:00Z,asmr|francais|fr|french|dormir|kali|whispering|chuchotement|trigger|triggers|déclencheur|détente|relaxation|sommeil|bienêtre|fermer les yeux|objets|paupieres,144094,7122,0,391,https://i.ytimg.com/vi/lQj8xycgNDk/default.jpg,False,False
168289,6XeyNVwvDQE,CE QUE JE MANGE vraiment PENDANT UNE JOURNÉE  Andie Ella,2022-11-23T17:00:05Z,UCzknLFsb2Kwj2IuVD9HnjKA,Andie Ella,Howto & Style,2022-11-27T00:00:00Z,andie ella|youtubeuse|andie tendero|maquilleuse|pro|Andie key|beauté|lifestyle|makeup|what I eat|what I eat in a day|ce que je mange vraiment pendant 24H|idées recettes|fondant au chocolat|challenge 24h|food|matcha|petit dej|pâtes à la truffe|vlog|rare beauty,146700,9733,0,347,https://i.ytimg.com/vi/6XeyNVwvDQE/default.jpg,False,False
168290,PaaNPVzdrVY,FRANCE VS AUSTRALIE 41 DEBRIEF TOUS GIGI TOUS ROUROU ,2022-11-23T12:38:32Z,UCpH6zd2mjaicUn4ONhRP0GQ,Mohamed Henni,Sports,2022-11-27T00:00:00Z,None,224703,14061,0,1086,https://i.ytimg.com/vi/PaaNPVzdrVY/default.jpg,False,False
168291,59vS9zcNtgE,Mondial2022  Qatar  Équateur  Le stade se vide en plein match  FRANCE 24,2022-11-20T22:34:51Z,UCCCPCZNChQdGa9EkATeye4g,FRANCE 24,News & Politics,2022-11-27T00:00:00Z,2022 World Cup|AlBayt dAlKhor|Doha|Equateur|Equateur Qatar|F24|FIFAWorldCup|Fifa|Fifa World Cup|Foot|Football|France 24|Latest|Mundial2022|News|Qatar|Qatar 2022|Qatar Ecuador|QatarWorldCup2022|Sport Live|Valencia|World Cup|spectateurs|supporters|supporters qatariens,370577,1631,0,741,https://i.ytimg.com/vi/59vS9zcNtgE/default.jpg,False,False
168292,IEFtLQ5IQf4,LE PILOTE SANS PERMIS GP Explorer,2022-11-19T16:03:46Z,UCK3inMNRNAVUleEbpDU1k2g,SEB,Entertainment,2022-11-27T00:00:00Z,seb la frite|seb|ce mec|seblafrite|sebastien frit|histoire|incroyable|mystère|gp explorer|documentaire|permis de conduire|code de la route|sans permis|sofyan|maxence|le mans|circuit bugatti,1119028,88868,0,1113,https://i.ytimg.com/vi/IEFtLQ5IQf4/default.jpg,False,False
168293,tRNddkSrd1c,Pourquoi jai quitté Fortnite,2022-11-21T18:24:58Z,UCnjsMBAKSfW4hPe37njBygQ,PoloBleu,Gaming,2022-11-27T00:00:00Z,Fortnite|Fortnite Battle Royale|FortniteBR|fortnite live|fortnite event|Fortnite Song|Fortnite Dance|fortnite memes|fortnite funny moments|fortnite gameplay|fortnite video|fortnite live stream|fortnite world cup|fortnite ps4|fortnite xbox one|fortnite mobile|Fortnite nintendo switch|epic games fortnite|Fortnite Chapter 3 Season 4|Fortnite Saison 4|Fortnite Compilation|new weapon fortnite season 4|nouvelle arme saison 4 fortnite,183562,12604,0,754,https://i.ytimg.com/vi/tRNddkSrd1c/default.jpg,False,False
168294,a8cJEL1Kub8,24h dans le metaverse de Facebook jétais pas prêt,2022-11-22T17:00:00Z,UCWnfDPdZw6A23UtuBpYBbAg,Dr Nozman,Science & Technology,2022-11-27T00:00:00Z,dr nozman|nozman|horizon world|metaverse,760887,32971,0,2181,https://i.ytimg.com/vi/a8cJEL1Kub8/default.jpg,False,False
168295,fZ_wE-QwbG8,Comment ça marche 01  Aspirateur Dyson V11 Absolute,2022-11-21T17:15:18Z,UCH6ppHEvV3_WIXEwmhv9HEg,Deus Ex Silicium,Science & Technology,2022-11-27T00:00:00Z,dyson|V11|V15|teardown|hardware|décorticage|analyse,93254,8542,0,389,https://i.ytimg.com/vi/fZ_wE-QwbG8/default.jpg,False,False
168296,ICOTBrOEoVI,Je mhabille DÉMODÉ pendant 1 semaine,2022-11-21T17:16:49Z,UCk1PAhZDJcmc_XNb76D4ZwA,Jahan Tea,Entertainment,2022-11-27T00:00:00Z,None,170767,8602,0,260,https://i.ytimg.com/vi/ICOTBrOEoVI/default.jpg,False,False
168297,e1SH7IYLQEU, CEST QUOI CE MONDIAL  Le Japon BAT lAllemagne 21  Cette Coupe du Monde est DINGUE ,2022-11-23T15:56:31Z,UCIJZA6SJ3JjvuOZgYPYOHnA,Wiloo,Sports,2022-11-27T00:00:00Z,coupe du monde|japon|allemagne|japon allemagne|allemagne japon|japan|germany|japan germany|japon allemagne résumé|japon allemagne buts|coupe du monde analyse|buts|résumé|wiloo,160197,6711,0,491,https://i.ytimg.com/vi/e1SH7IYLQEU/default.jpg,False,False
